"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
33810,4,16,2002,18,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33811,4,16,2002,18,"PB","M",26,15,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33812,4,16,2002,18,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33814,4,16,2002,18,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33815,4,16,2002,18,"PB","M",28,48,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33993,5,15,2002,18,"PB","F",25,20,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33994,5,15,2002,18,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33995,5,15,2002,18,"PB","M",27,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33996,5,15,2002,18,"PB","M",28,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33997,5,15,2002,18,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33998,5,15,2002,18,"PB","M",25,13,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
33999,5,15,2002,18,"PB","F",26,20,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34000,5,15,2002,18,"PB","F",26,16,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34001,5,15,2002,18,"PB","F",25,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34232,6,15,2002,18,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34233,6,15,2002,18,"PB","F",23,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34234,6,15,2002,18,"PB","F",26,19,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34235,6,15,2002,18,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34236,6,15,2002,18,"PB","F",26,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34237,6,15,2002,18,"PB","M",26,18,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34238,6,15,2002,18,"PB","M",27,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34239,6,15,2002,18,"PB","F",26,20,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34240,6,15,2002,18,"PB","F",26,20,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34241,6,15,2002,18,"PB","M",27,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34242,6,15,2002,18,"PB","F",25,20,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34243,6,15,2002,18,"PB","M",27,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34463,7,13,2002,18,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34464,7,13,2002,18,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34465,7,13,2002,18,"PB","F",26,24,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34466,7,13,2002,18,"PB","F",25,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34467,7,13,2002,18,"PB","M",27,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34468,7,13,2002,18,"PB","F",25,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34470,7,13,2002,18,"PB","F",26,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34471,7,13,2002,18,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34472,7,13,2002,18,"PB","F",25,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34473,7,13,2002,18,"PB","F",25,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34474,7,13,2002,18,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34681,9,8,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34682,9,8,2002,18,"PB","F",27,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34797,10,5,2002,18,"PB","M",27,55,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34798,10,5,2002,18,"PB","F",25,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34799,10,5,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34800,10,5,2002,18,"PB","F",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34801,10,5,2002,18,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34802,10,5,2002,18,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34803,10,5,2002,18,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34804,10,5,2002,18,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34805,10,5,2002,18,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34806,10,5,2002,18,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34807,10,5,2002,18,"PB","F",27,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
34808,10,5,2002,18,"PB","F",24,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35005,11,9,2002,18,"PB","F",26,24,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35006,11,9,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35008,11,9,2002,18,"PB","F",27,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35009,11,9,2002,18,"PB","M",27,48,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35011,11,9,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35013,11,9,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35014,11,9,2002,18,"PB","F",27,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35015,11,9,2002,18,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35016,11,9,2002,18,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35017,11,9,2002,18,"PB","",NA,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35223,12,7,2002,18,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35224,12,7,2002,18,"PB","F",28,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35225,12,7,2002,18,"PB","F",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35226,12,7,2002,18,"PB","F",26,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35227,12,7,2002,18,"PB","F",27,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35228,12,7,2002,18,"PB","F",27,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35229,12,7,2002,18,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35230,12,7,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35426,12,29,2002,18,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35427,12,29,2002,18,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35428,12,29,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35429,12,29,2002,18,"PB","M",28,49,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35430,12,29,2002,18,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35431,12,29,2002,18,"PB","F",25,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35432,12,29,2002,18,"PB","F",24,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35433,12,29,2002,18,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
35434,12,29,2002,18,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
30241,1,10,2000,11,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
30242,1,10,2000,11,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
30244,1,10,2000,11,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
30246,1,10,2000,11,"DM","F",33,54,"Dipodomys","merriami","Rodent","Control"
30379,2,6,2000,11,"DM","F",34,46,"Dipodomys","merriami","Rodent","Control"
30382,2,6,2000,11,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
30529,3,5,2000,11,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
30681,4,31,2000,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
30683,4,31,2000,11,"DM","F",33,55,"Dipodomys","merriami","Rodent","Control"
30845,6,4,2000,11,"DM","M",35,35,"Dipodomys","merriami","Rodent","Control"
30848,6,4,2000,11,"DM","M",33,47,"Dipodomys","merriami","Rodent","Control"
30850,6,4,2000,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
31021,7,2,2000,11,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
31024,7,2,2000,11,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
31314,8,26,2000,11,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
31315,8,26,2000,11,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
31465,9,31,2000,11,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
31578,11,26,2000,11,"DM","F",35,37,"Dipodomys","merriami","Rodent","Control"
31685,12,23,2000,11,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
31686,12,23,2000,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
31768,1,22,2001,11,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
31769,1,22,2001,11,"DM","M",37,54,"Dipodomys","merriami","Rodent","Control"
31770,1,22,2001,11,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
31771,1,22,2001,11,"DM","F",34,41,"Dipodomys","merriami","Rodent","Control"
31828,3,4,2001,11,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
31829,3,4,2001,11,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
31898,3,25,2001,11,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
31899,3,25,2001,11,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
32003,4,22,2001,11,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
32005,4,22,2001,11,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
32107,5,27,2001,11,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
32109,5,27,2001,11,"DM","F",34,48,"Dipodomys","merriami","Rodent","Control"
32111,5,27,2001,11,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
32112,5,27,2001,11,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
32292,7,22,2001,11,"DM","F",34,47,"Dipodomys","merriami","Rodent","Control"
32293,7,22,2001,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
32295,7,22,2001,11,"DM","F",35,59,"Dipodomys","merriami","Rodent","Control"
32520,8,26,2001,11,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
32521,8,26,2001,11,"DM","M",35,28,"Dipodomys","merriami","Rodent","Control"
32524,8,26,2001,11,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
32525,8,26,2001,11,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
32531,8,26,2001,11,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
32733,9,23,2001,11,"DM","F",35,52,"Dipodomys","merriami","Rodent","Control"
32737,9,23,2001,11,"DM","M",37,NA,"Dipodomys","merriami","Rodent","Control"
32739,9,23,2001,11,"DM","F",35,51,"Dipodomys","merriami","Rodent","Control"
32949,10,14,2001,11,"DM","F",34,42,"Dipodomys","merriami","Rodent","Control"
32950,10,14,2001,11,"DM","M",37,59,"Dipodomys","merriami","Rodent","Control"
32955,10,14,2001,11,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
32956,10,14,2001,11,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
33161,11,18,2001,11,"DM","F",34,44,"Dipodomys","merriami","Rodent","Control"
33165,11,18,2001,11,"DM","M",36,35,"Dipodomys","merriami","Rodent","Control"
33166,11,18,2001,11,"DM","M",36,59,"Dipodomys","merriami","Rodent","Control"
33170,11,18,2001,11,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
33512,2,10,2002,11,"DM","M",36,55,"Dipodomys","merriami","Rodent","Control"
33513,2,10,2002,11,"DM","F",37,48,"Dipodomys","merriami","Rodent","Control"
33514,2,10,2002,11,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
33516,2,10,2002,11,"DM","F",34,45,"Dipodomys","merriami","Rodent","Control"
33517,2,10,2002,11,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
33682,3,14,2002,11,"DM","M",34,49,"Dipodomys","merriami","Rodent","Control"
33683,3,14,2002,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
33684,3,14,2002,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
33685,3,14,2002,11,"DM","F",34,45,"Dipodomys","merriami","Rodent","Control"
33686,3,14,2002,11,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
33688,3,14,2002,11,"DM","M",37,59,"Dipodomys","merriami","Rodent","Control"
33689,3,14,2002,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
33780,4,16,2002,11,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
33782,4,16,2002,11,"DM","M",37,57,"Dipodomys","merriami","Rodent","Control"
34103,5,16,2002,11,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
35084,11,10,2002,11,"DM","M",33,32,"Dipodomys","merriami","Rodent","Control"
35085,11,10,2002,11,"DM","M",35,32,"Dipodomys","merriami","Rodent","Control"
35089,11,10,2002,11,"DM","F",35,NA,"Dipodomys","merriami","Rodent","Control"
35324,12,8,2002,11,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
35327,12,8,2002,11,"DM","M",33,38,"Dipodomys","merriami","Rodent","Control"
35517,12,31,2002,11,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
32529,8,26,2001,11,"PE","M",19,18,"Peromyscus","eremicus","Rodent","Control"
34104,5,16,2002,11,"PE","F",20,27,"Peromyscus","eremicus","Rodent","Control"
34111,5,16,2002,11,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Control"
30240,1,10,2000,11,"PP","M",19,15,"Chaetodipus","penicillatus","Rodent","Control"
30245,1,10,2000,11,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
30247,1,10,2000,11,"PP","F",21,16,"Chaetodipus","penicillatus","Rodent","Control"
30526,3,5,2000,11,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
30528,3,5,2000,11,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
30685,4,31,2000,11,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
30686,4,31,2000,11,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
30687,4,31,2000,11,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
30842,6,4,2000,11,"PP","M",22,14,"Chaetodipus","penicillatus","Rodent","Control"
30843,6,4,2000,11,"PP","M",21,19,"Chaetodipus","penicillatus","Rodent","Control"
30844,6,4,2000,11,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
30846,6,4,2000,11,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
30852,6,4,2000,11,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
31017,7,2,2000,11,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
31019,7,2,2000,11,"PP","M",20,14,"Chaetodipus","penicillatus","Rodent","Control"
31022,7,2,2000,11,"PP","M",20,14,"Chaetodipus","penicillatus","Rodent","Control"
31023,7,2,2000,11,"PP","F",21,20,"Chaetodipus","penicillatus","Rodent","Control"
31026,7,2,2000,11,"PP","F",20,16,"Chaetodipus","penicillatus","Rodent","Control"
31308,8,26,2000,11,"PP","M",20,13,"Chaetodipus","penicillatus","Rodent","Control"
31312,8,26,2000,11,"PP","M",21,14,"Chaetodipus","penicillatus","Rodent","Control"
31580,11,26,2000,11,"PP","M",19,13,"Chaetodipus","penicillatus","Rodent","Control"
31830,3,4,2001,11,"PP","M",22,14,"Chaetodipus","penicillatus","Rodent","Control"
32110,5,27,2001,11,"PP","M",23,13,"Chaetodipus","penicillatus","Rodent","Control"
32290,7,22,2001,11,"PP","F",22,25,"Chaetodipus","penicillatus","Rodent","Control"
32294,7,22,2001,11,"PP","F",23,18,"Chaetodipus","penicillatus","Rodent","Control"
32296,7,22,2001,11,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Control"
32519,8,26,2001,11,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32523,8,26,2001,11,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
32736,9,23,2001,11,"PP","F",22,17,"Chaetodipus","penicillatus","Rodent","Control"
32951,10,14,2001,11,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32952,10,14,2001,11,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
32953,10,14,2001,11,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
33157,11,18,2001,11,"PP","",25,17,"Chaetodipus","penicillatus","Rodent","Control"
33687,3,14,2002,11,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
33783,4,16,2002,11,"PP","F",22,20,"Chaetodipus","penicillatus","Rodent","Control"
34112,5,16,2002,11,"PP","F",23,20,"Chaetodipus","penicillatus","Rodent","Control"
34329,6,16,2002,11,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
34333,6,16,2002,11,"PP","F",22,10,"Chaetodipus","penicillatus","Rodent","Control"
34334,6,16,2002,11,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Control"
34336,6,16,2002,11,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Control"
34583,7,14,2002,11,"PP","F",22,13,"Chaetodipus","penicillatus","Rodent","Control"
34588,7,14,2002,11,"PP","M",23,21,"Chaetodipus","penicillatus","Rodent","Control"
34589,7,14,2002,11,"PP","F",23,14,"Chaetodipus","penicillatus","Rodent","Control"
34590,7,14,2002,11,"PP","M",23,18,"Chaetodipus","penicillatus","Rodent","Control"
34591,7,14,2002,11,"PP","M",22,13,"Chaetodipus","penicillatus","Rodent","Control"
34592,7,14,2002,11,"PP","F",22,12,"Chaetodipus","penicillatus","Rodent","Control"
34902,10,6,2002,11,"PP","F",21,19,"Chaetodipus","penicillatus","Rodent","Control"
34904,10,6,2002,11,"PP","F",21,16,"Chaetodipus","penicillatus","Rodent","Control"
35086,11,10,2002,11,"PP","M",23,15,"Chaetodipus","penicillatus","Rodent","Control"
35087,11,10,2002,11,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
35088,11,10,2002,11,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Control"
35092,11,10,2002,11,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
35095,11,10,2002,11,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
35325,12,8,2002,11,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
35329,12,8,2002,11,"PP","M",NA,16,"Chaetodipus","penicillatus","Rodent","Control"
35332,12,8,2002,11,"PP","M",23,17,"Chaetodipus","penicillatus","Rodent","Control"
35514,12,31,2002,11,"PP","M",23,18,"Chaetodipus","penicillatus","Rodent","Control"
30376,2,6,2000,11,"OT","F",20,21,"Onychomys","torridus","Rodent","Control"
30380,2,6,2000,11,"OT","M",20,25,"Onychomys","torridus","Rodent","Control"
30525,3,5,2000,11,"OT","M",21,30,"Onychomys","torridus","Rodent","Control"
30527,3,5,2000,11,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
30682,4,31,2000,11,"OT","M",22,29,"Onychomys","torridus","Rodent","Control"
31020,7,2,2000,11,"OT","F",21,18,"Onychomys","torridus","Rodent","Control"
31311,8,26,2000,11,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
31461,9,31,2000,11,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
31579,11,26,2000,11,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
31687,12,23,2000,11,"OT","F",21,25,"Onychomys","torridus","Rodent","Control"
32004,4,22,2001,11,"OT","F",20,26,"Onychomys","torridus","Rodent","Control"
32006,4,22,2001,11,"OT","F",20,14,"Onychomys","torridus","Rodent","Control"
32297,7,22,2001,11,"OT","M",21,27,"Onychomys","torridus","Rodent","Control"
32526,8,26,2001,11,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
32527,8,26,2001,11,"OT","M",20,27,"Onychomys","torridus","Rodent","Control"
32530,8,26,2001,11,"OT","M",20,20,"Onychomys","torridus","Rodent","Control"
32734,9,23,2001,11,"OT","F",21,20,"Onychomys","torridus","Rodent","Control"
32735,9,23,2001,11,"OT","M",20,22,"Onychomys","torridus","Rodent","Control"
32943,10,14,2001,11,"OT","M",21,21,"Onychomys","torridus","Rodent","Control"
32944,10,14,2001,11,"OT","F",21,28,"Onychomys","torridus","Rodent","Control"
32948,10,14,2001,11,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
33158,11,18,2001,11,"OT","M",21,22,"Onychomys","torridus","Rodent","Control"
33160,11,18,2001,11,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
33169,11,18,2001,11,"OT","M",21,NA,"Onychomys","torridus","Rodent","Control"
33692,3,14,2002,11,"OT","F",21,29,"Onychomys","torridus","Rodent","Control"
34330,6,16,2002,11,"OT","M",20,23,"Onychomys","torridus","Rodent","Control"
34903,10,6,2002,11,"OT","F",20,33,"Onychomys","torridus","Rodent","Control"
35091,11,10,2002,11,"OT","F",20,21,"Onychomys","torridus","Rodent","Control"
35097,11,10,2002,11,"OT","M",19,26,"Onychomys","torridus","Rodent","Control"
35330,12,8,2002,11,"OT","F",19,23,"Onychomys","torridus","Rodent","Control"
30243,1,10,2000,11,"DO","M",35,51,"Dipodomys","ordii","Rodent","Control"
30847,6,4,2000,11,"DO","M",36,NA,"Dipodomys","ordii","Rodent","Control"
33162,11,18,2001,11,"DO","F",35,42,"Dipodomys","ordii","Rodent","Control"
33163,11,18,2001,11,"DO","M",37,51,"Dipodomys","ordii","Rodent","Control"
33515,2,10,2002,11,"DO","F",35,46,"Dipodomys","ordii","Rodent","Control"
33518,2,10,2002,11,"DO","M",35,55,"Dipodomys","ordii","Rodent","Control"
33690,3,14,2002,11,"DO","M",35,63,"Dipodomys","ordii","Rodent","Control"
33693,3,14,2002,11,"DO","M",37,54,"Dipodomys","ordii","Rodent","Control"
33694,3,14,2002,11,"DO","F",36,54,"Dipodomys","ordii","Rodent","Control"
